Year,Player,Tm,FGA,THREEPA
1953,Wally Osterkorn,SYR,262,0
1953,Don Otten,MLH,87,0
1953,Claude Overton,PHW,75,0
1953,Johnny Payak,MLH,373,0
1953,Mel Payton,INO,485,0
1953,Andy Phillip*,TOT,629,0
1953,Jim Pollard*,MNL,933,0
1953,Ralph Polson,TOT,179,0
1953,Ralph Polson,NYK,9,0
1953,Ralph Polson,PHW,170,0
1953,Bob Priddy,BLB,38,0
1953,Moe Radovich,PHW,13,0
1953,Sherwin Raiken,NYK,21,0
1953,George Ratkovicz,TOT,619,0
1953,George Ratkovicz,BLB,43,0
1953,George Ratkovicz,MLH,576,0
1953,Gene Rhodes,INO,342,0
1953,Arnie Risen*,ROC,802,0
1953,Red Rocha,SYR,690,0
1953,Kenny Rollins,BOS,115,0
1953,Pep Saul,MNL,471,0
1953,Fred Schaus,FTW,719,0
1953,Dolph Schayes*,SYR,1002,0
1953,Howie Schultz,MNL,90,0
1953,Fred Scolari,TOT,809,0
1953,Fred Scolari,BLB,647,0
1953,Fred Scolari,FTW,162,0
1953,George Senesky,PHW,485,0
1953,Paul Seymour,SYR,798,0
1953,Chuck Share,FTW,254,0
1953,Bill Sharman*,BOS,925,0
1953,Connie Simmons,NYK,637,0
1953,Whitey Skoog,MNL,264,0
1953,Odie Spears,ROC,494,0
1953,Dick Surhoff,NYK,61,0
1953,Bill Tosheff,INO,783,0
1953,Ernie Vandeweghe,NYK,625,0
1953,Paul Walther,INO,645,0
1953,Bobby Wanzer*,ROC,866,0
1953,Mark Workman,TOT,408,0
1953,Mark Workman,MLH,17,0
1953,Mark Workman,PHW,391,0
1953,Max Zaslofsky,NYK,320,0
1953,Zeke Zawoluk,INO,150,0
1954,Don Ackerman,NYK,63,0
1954,Don Asmonga,BLB,15,0
1954,Jim Baechtold,NYK,465,0
1954,Don Barksdale*,BOS,415,0
1954,Leo Barnhorst,TOT,588,0
1954,Ernie Barrett,BOS,191,0
1954,Ernie Beck,PHW,142,0
1954,Irv Bemoras,MLH,505,0
1954,Bill Bolger,BLB,59,0
1954,Vince Boryla,NYK,525,0
1954,Bob Brannum,BOS,453,0
1954,Carl Braun,NYK,884,0
1954,Frankie Brian,FTW,352,0
1954,Bill Calhoun,MLH,545,0
1954,Cal Christensen,ROC,395,0
1954,Nat Clifton*,NYK,699,0
1954,Jack Coleman,ROC,714,0
1954,Chuck Cooper,BOS,261,0
1954,Bob Cousy*,BOS,1262,0
1954,Bob Davies*,ROC,777,0
1954,Walt Davis,PHW,455,0
1954,Bob Donham,BOS,315,0
1954,Gene Dyker,MLH,26,0
1954,Ed Earle,SYR,2,0
1954,Ray Felix,BLB,983,0
1954,Danny Finn,PHW,495,0
1954,Larry Foust,FTW,919,0
1954,Jim Fritsche,TOT,379,0
1954,Jim Fritsche,MNL,3,0
1954,Jim Fritsche,BLB,376,0
1954,Joe Fulks*,PHW,229,0
1954,Bill Gabor,SYR,551,0
1954,Harry Gallatin*,NYK,639,0
1954,Jack George,PHW,736,0
1954,Bato Govedarica,SYR,79,0
1954,Joe Graboski,PHW,1000,0
1954,Norm Grekin,PHW,0,0
1954,Alex Hannum*,ROC,503,0
1954,Rollen Hans,BLB,515,0
1954,Bob Harris,BOS,409,0
1954,Bob Harrison,TOT,449,0
1954,Bob Harrison,MNL,181,0
1954,Bob Harrison,MLH,268,0
1954,Lew Hitch,MLH,603,0
1954,Paul Hoffman,BLB,761,0
1954,Jim Holstein,MNL,288,0
1954,Red Holzman*,MLH,224,0
1954,Bob Houbregs*,TOT,562,0
1954,Bob Houbregs*,MLH,62,0
1954,Bob Houbregs*,BLB,500,0
1954,Mel Hutchins,FTW,736,0
1954,Neil Johnston*,PHW,1317,0
1954,Billy Kenville,SYR,388,0
1954,George King,SYR,744,0
1954,Dick Knostman,SYR,10,0
1954,Bob Lavoy,TOT,356,0
1954,Bob Lavoy,MLH,36,0
1954,Bob Lavoy,SYR,320,0
1954,Earl Lloyd*,SYR,666,0
1954,Don Lofgran,MLH,112,0
1954,Clyde Lovellette*,MNL,560,0
1954,Jim Luisi,BLB,95,0
1954,Ed Macauley*,BOS,950,0
1954,Mo Mahoney,BLB,2,0
1954,Slater Martin*,MNL,654,0
1954,Al Masino,TOT,62,0
1954,Al Masino,ROC,16,0
1954,Al Masino,SYR,46,0
1954,Alfred McGuire*,NYK,177,0
1954,Dick McGuire*,NYK,493,0
1954,Jack McMahon,ROC,691,0
1954,Monk Meineke,FTW,393,0
1954,Ed Mikan,BOS,24,0
1954,George Mikan*,MNL,1160,0
1954,Vern Mikkelsen*,MNL,771,0
1954,Eddie Miller,BLB,600,0
1954,Jack Molinas,FTW,292,0
1954,Ken Murray,FTW,195,0
1954,Jim Neal,SYR,369,0
1954,Jack Nichols,TOT,528,0
1954,Paul Nolen,BLB,1,0
1954,Mike Novak,SYR,7,0
1954,Wally Osterkorn,SYR,586,0
1954,Bob Peterson,TOT,10,0
1954,Bob Peterson,BLB,5,0
1954,Bob Peterson,MLH,5,0
1954,James Phelan,PHW,6,0
1954,Andy Phillip*,FTW,680,0
1954,Jim Pollard*,MNL,882,0
1954,George Ratkovicz,MLH,501,0
1954,Connie Rea,BLB,43,0
1954,Frank Reddout,ROC,6,0
1954,Arnie Risen*,ROC,872,0
1954,Al Roges,BLB,614,0
1954,Pep Saul,MNL,467,0
1954,Fred Schaus,TOT,415,0
1954,Fred Schaus,FTW,63,0
1954,Fred Schaus,NYK,352,0
1954,Dolph Schayes*,SYR,973,0
1954,Dick Schnittker,MNL,307,0
1954,Fred Scolari,FTW,491,0
1954,George Senesky,PHW,119,0
1954,Paul Seymour,SYR,838,0
1954,Chuck Share,TOT,493,0
1954,Chuck Share,FTW,35,0
1954,Chuck Share,MLH,458,0
1954,Bill Sharman*,BOS,915,0
1954,Connie Simmons,NYK,713,0
1954,Zeke Sinicola,FTW,16,0
1954,Whitey Skoog,MNL,530,0
1954,Ed Smith,NYK,49,0
1954,Joe Smyth,TOT,138,0
1954,Joe Smyth,NYK,15,0
1954,Joe Smyth,BLB,123,0
1954,Odie Spears,ROC,505,0
1954,Don Sunderlage,MLH,748,0
1954,Dick Surhoff,MLH,129,0
1954,Norm Swanson,ROC,137,0
1954,Bill Tosheff,MLH,578,0
1954,Hal Uplinger,BLB,94,0
1954,Ernie Vandeweghe,NYK,103,0
1954,Paul Walther,PHW,392,0
1954,Isaac Walthour,MLH,6,0
1954,Bobby Wanzer*,ROC,835,0
1954,Mark Workman,BLB,60,0
1954,George Yardley*,FTW,492,0
1954,Max Zaslofsky,TOT,756,0
1954,Max Zaslofsky,BLB,162,0
1954,Max Zaslofsky,MLH,138,0
1954,Max Zaslofsky,FTW,456,0
1954,Zeke Zawoluk,PHW,540,0
1955,Don Anielak,NYK,4,0
1955,Paul Arizin*,PHW,1325,0
1955,Jim Baechtold,NYK,898,0
1955,Don Barksdale*,BOS,699,0
1955,Bob Brannum,BOS,465,0
1955,Carl Braun,NYK,1032,0
1955,Tom Brennan,PHW,11,0
1955,Frankie Brian,FTW,623,0
1955,Bill Calhoun,MLH,480,0
1955,Bob Carney,MNL,64,0
1955,Fred Christ,NYK,18,0
1955,Cal Christensen,ROC,305,0
1955,Nat Clifton*,NYK,932,0
1955,Jack Coleman,ROC,866,0
1955,Bert Cook,NYK,133,0
1955,Chuck Cooper,MLH,569,0
1955,Larry Costello,PHW,139,0
1955,Bob Cousy*,BOS,1316,0
1955,Bob Davies*,ROC,785,0
1955,Walt Davis,PHW,182,0
1955,George Dempsey,PHW,360,0
1955,Fred Diute,MLH,21,0
1955,Dick Farley,SYR,353,0
1955,Ray Felix,NYK,832,0
1955,Danny Finn,PHW,265,0
1955,Larry Foust,FTW,818,0
1955,Jim Fritsche,FTW,48,0
1955,Bill Gabor,SYR,22,0
1955,Harry Gallatin*,NYK,859,0
1955,Jack George,PHW,756,0
1955,Joe Graboski,PHW,1096,0
1955,Chuck Grigsby,NYK,19,0
1955,Alex Hannum*,MLH,358,0
1955,Rollen Hans,BLB,67,0
1955,Bob Harrison,MLH,875,0
1955,Herm Hedderick,NYK,9,0
1955,Don Henriksen,TOT,406,0
1955,Don Henriksen,BLB,91,0
1955,Don Henriksen,ROC,315,0
1955,Lew Hitch,TOT,417,0
1955,Paul Hoffman,TOT,216,0
1955,Jim Holstein,MNL,330,0
1955,Bob Houbregs*,TOT,386,0
1955,Mel Hutchins,FTW,903,0
1955,Neil Johnston*,PHW,1184,0
1955,Ed Kalafat,MNL,375,0
1955,Mike Kearns,PHW,5,0
1955,Billy Kenville,SYR,482,0
1955,Red Kerr,SYR,718,0
1955,Dan King,BLB,22,0
1955,George King,SYR,605,0
1955,Bob Knight,NYK,7,0
1955,Earl Lloyd*,SYR,784,0
1955,Clyde Lovellette*,MNL,1192,0
1955,Ed Macauley*,BOS,951,0
1955,Ronnie MacGilvray,MLH,12,0
1955,Tom Marshall,ROC,505,0
1955,Phil Martin,MLH,19,0
1955,Slater Martin*,MNL,919,0
1955,Ken McBride,MLH,147,0
1955,Alfred McGuire*,BLB,32,0
1955,Dick McGuire*,NYK,581,0
1955,Jack McMahon,ROC,721,0
1955,Carl McNulty,MLH,6,0
1955,Monk Meineke,FTW,366,0
1955,Vern Mikkelsen*,MNL,1043,0
1955,Jackie Moore,TOT,115,0
1955,Red Morrison,BOS,284,0
1955,Ken Murray,TOT,535,0
1955,Boris Nachamkin,ROC,20,0
1955,Jim Neal,BLB,59,0
1955,Jack Nichols,BOS,656,0
1955,Wally Osterkorn,SYR,97,0
1955,Togo Palazzi,BOS,253,0
1955,Bob Peterson,NYK,169,0
1955,Bob Pettit*,MLH,1279,0
1955,Andy Phillip*,FTW,545,0
1955,Jim Pollard*,MNL,749,0
1955,Frank Ramsey*,BOS,592,0
1955,George Ratkovicz,MLH,19,0
1955,Arnie Risen*,ROC,699,0
1955,Red Rocha,SYR,801,0
1955,Al Roges,TOT,61,0
1955,Dick Rosenthal,FTW,523,0
1955,Pep Saul,MLH,303,0
1955,Dolph Schayes*,SYR,1103,0
1955,Dick Schnittker,MNL,583,0
1955,Fred Scolari,BOS,249,0
1955,Frank Selvy,TOT,1195,0
1955,Paul Seymour,SYR,1036,0
1955,Chuck Share,MLH,577,0
1955,Bill Sharman*,BOS,1062,0
1955,Gene Shue,TOT,289,0
1955,Gene Shue,PHW,15,0
1955,Gene Shue,NYK,274,0
1955,Connie Simmons,TOT,384,0
1955,Whitey Skoog,MNL,836,0
1955,Odie Spears,ROC,585,0
1955,Art Spoelstra,ROC,399,0
1955,Don Sunderlage,MNL,133,0
1955,Jim Tucker,SYR,116,0
1955,Jack Turner,NYK,308,0
1955,Paul Walther,FTW,161,0
1955,Bobby Wanzer*,ROC,820,0
1955,Bobby Watson,TOT,223,0
1955,Skippy Whitaker,BOS,6,0
1955,George Yardley*,FTW,869,0
1955,Max Zaslofsky,FTW,821,0
1955,Zeke Zawoluk,PHW,375,0
1956,Paul Arizin*,PHW,1378,0
1956,Jesse Arnelle,FTW,164,0
1956,Dick Atha,NYK,88,0
1956,Jim Baechtold,NYK,695,0
1956,Ernie Barrett,BOS,533,0
1956,Ernie Beck,PHW,351,0
1956,Don Bielke,FTW,9,0
1956,Carl Braun,NYK,1064,0
1956,Frankie Brian,FTW,263,0
1956,Nat Clifton*,NYK,541,0
1956,Jack Coleman,TOT,946,0
1956,Jack Coleman,ROC,473,0
1956,Jack Coleman,STL,473,0
1956,Ed Conlin,SYR,574,0
1956,Chuck Cooper,TOT,308,0
1956,Chuck Cooper,STL,172,0
1956,Chuck Cooper,FTW,136,0
1956,Bob Cousy*,BOS,1223,0
1956,Red Davis,ROC,6,0
1956,Walt Davis,PHW,333,0
1956,George Dempsey,PHW,265,0
1956,Corky Devlin,FTW,541,0
1956,Walter Dukes,NYK,370,0
1956,Dick Farley,SYR,451,0
1956,Ron Feiereisel,MNL,28,0
1956,Ray Felix,NYK,668,0
1956,Al Ferrari,STL,534,0
1956,Ed Fleming,ROC,824,0
1956,Larry Foust,FTW,821,0
1956,Harry Gallatin*,NYK,834,0
1956,Dick Garmaker,MNL,373,0
1956,Jack George,PHW,940,0
1956,Tom Gola*,PHW,592,0
1956,Joe Graboski,PHW,1075,0
1956,Alex Hannum*,STL,453,0
1956,Chris Harris,TOT,149,0
1956,Chris Harris,STL,60,0
1956,Chris Harris,ROC,89,0
1956,Bob Harrison,STL,725,0
1956,Dick Hemric,BOS,400,0
1956,Larry Hennessy,PHW,247,0
1956,Lew Hitch,MNL,235,0
1956,Jim Holstein,TOT,89,0
1956,Johnny Horan,TOT,42,0
1956,Johnny Horan,FTW,26,0
1956,Johnny Horan,MNL,16,0
1956,Bob Houbregs*,FTW,575,0
1956,Mel Hutchins,FTW,764,0
1956,Neil Johnston*,PHW,1092,0
1956,Ed Kalafat,MNL,540,0
1956,Billy Kenville,SYR,448,0
1956,Red Kerr,SYR,935,0
1956,George King,SYR,763,0
1956,Earl Lloyd*,SYR,636,0
1956,Jim Loscutoff,BOS,628,0
1956,Clyde Lovellette*,MNL,1370,0
1956,Ed Macauley*,BOS,995,0
1956,Slater Martin*,MNL,863,0
1956,Dick McGuire*,NYK,438,0
1956,Jack McMahon,TOT,615,0
1956,Jack McMahon,ROC,307,0
1956,Jack McMahon,STL,308,0
1956,Monk Meineke,ROC,414,0
1956,Chuck Mencel,MNL,375,0
1956,George Mikan*,MNL,375,0
1956,Vern Mikkelsen*,MNL,821,0
1956,Jackie Moore,PHW,129,0
1956,Red Morrison,BOS,240,0
1956,Jack Nichols,BOS,799,0
1956,Chuck Noble,FTW,767,0
1956,Togo Palazzi,BOS,373,0
1956,Med Park,STL,152,0
1956,Bob Peterson,NYK,303,0
1956,Bob Pettit*,STL,1507,0
1956,Andy Phillip*,FTW,405,0
1956,Richie Regan,ROC,681,0
1956,Dick Ricketts,TOT,752,0
1956,Dick Ricketts,STL,301,0
1956,Dick Ricketts,ROC,451,0
1956,Arnie Risen*,BOS,493,0
1956,Red Rocha,SYR,692,0
1956,Bob Santini,NYK,10,0
1956,Bob Schafer,TOT,270,0
1956,Bob Schafer,PHW,35,0
1956,Bob Schafer,STL,235,0
1956,Dolph Schayes*,SYR,1202,0
1956,Dick Schnittker,MNL,647,0
1956,Kenny Sears,NYK,728,0
1956,Frank Selvy,STL,183,0
1956,Paul Seymour,SYR,670,0
1956,Chuck Share,STL,733,0
1956,Bill Sharman*,BOS,1229,0
1956,Gene Shue,NYK,625,0
1956,Connie Simmons,ROC,428,0
1956,Whitey Skoog,MNL,854,0
1956,Odie Spears,FTW,468,0
1956,Art Spoelstra,ROC,576,0
1956,Jack Stephens,STL,643,0
1956,Maurice Stokes*,ROC,1137,0
1956,Jim Tucker,SYR,290,0
1956,Jack Twyman*,ROC,987,0
1956,Ernie Vandeweghe,NYK,31,0
1956,Bobby Wanzer*,ROC,651,0
1956,Bob Williams,MNL,46,0
1956,George Yardley*,FTW,1067,0
1956,Max Zaslofsky,FTW,81,0
1957,Forest Able,SYR,2,0
1957,Paul Arizin*,PHW,1451,0
1957,Bob Armstrong,PHW,37,0
1957,Jim Baechtold,NYK,197,0
1957,John Barber,STL,8,0
1957,Ernie Beck,PHW,508,0
1957,Irv Bemoras,STL,385,0
1957,Gary Bergen,NYK,11,0
1957,Al Bianchi,SYR,567,0
1957,Carl Braun,NYK,993,0
1957,Bob Burrow,ROC,366,0
1957,Nat Clifton*,NYK,818,0
1957,Jack Coleman,STL,775,0
1957,Ed Conlin,SYR,896,0
1957,Larry Costello,PHW,497,0
1957,Bob Cousy*,BOS,1264,0
1957,Walt Davis,PHW,437,0
1957,George Dempsey,PHW,302,0
1957,Corky Devlin,FTW,502,0
1957,Walter Dukes,MNL,626,0
1957,Ray Felix,NYK,709,0
1957,Ed Fleming,ROC,364,0
1957,Larry Foust,FTW,617,0
1957,Harry Gallatin*,NYK,817,0
1957,Dick Garmaker,MNL,1015,0
1957,Jack George,PHW,750,0
1957,Joe Graboski,PHW,1118,0
1957,Si Green,ROC,143,0
1957,Richie Guerin*,NYK,699,0
1957,Cliff Hagan*,STL,371,0
1957,Alex Hannum*,TOT,223,0
1957,Bob Harrison,TOT,629,0
1957,Tom Heinsohn*,BOS,1123,0
1957,Dick Hemric,BOS,317,0
1957,Larry Hennessy,SYR,175,0
1957,Lew Hitch,TOT,296,0
1957,Lew Hitch,ROC,145,0
1957,Lew Hitch,PHW,151,0
1957,Joe Holup,SYR,487,0
1957,Bob Hopkins,SYR,343,0
1957,Bob Houbregs*,FTW,585,0
1957,Mel Hutchins,FTW,953,0
1957,Neil Johnston*,PHW,1163,0
1957,Phil Jordon,NYK,49,0
1957,Ed Kalafat,MNL,507,0
1957,Billy Kenville,FTW,608,0
1957,Red Kerr,SYR,827,0
1957,Hal Lear,PHW,6,0
1957,Slick Leonard*,MNL,867,0
1957,Earl Lloyd*,SYR,687,0
1957,Jim Loscutoff,BOS,888,0
1957,Clyde Lovellette*,MNL,1348,0
1957,Ed Macauley*,STL,987,0
1957,Tom Marshall,ROC,163,0
1957,Slater Martin*,TOT,736,0
1957,Slater Martin*,NYK,96,0
1957,Slater Martin*,STL,640,0
1957,Johnny McCarthy,ROC,460,0
1957,Dick McGuire*,NYK,366,0
1957,Jack McMahon,STL,725,0
1957,Chuck Mencel,MNL,688,0
1957,Vern Mikkelsen*,MNL,854,0
1957,Jackie Moore,PHW,106,0
1957,Willie Naulls,TOT,820,0
1957,Willie Naulls,STL,211,0
1957,Willie Naulls,NYK,609,0
1957,Jack Nichols,BOS,537,0
1957,Chuck Noble,FTW,556,0
1957,Togo Palazzi,TOT,571,0
1957,Togo Palazzi,BOS,118,0
1957,Togo Palazzi,SYR,453,0
1957,Med Park,STL,324,0
1957,Jim Paxson,MNL,485,0
1957,Bob Pettit*,STL,1477,0
1957,Andy Phillip*,BOS,277,0
1957,Dave Piontek,ROC,637,0
1957,Frank Ramsey*,BOS,349,0
1957,Jim Ray,SYR,11,0
1957,Richie Regan,ROC,780,0
1957,Dick Ricketts,ROC,869,0
1957,Arnie Risen*,BOS,307,0
1957,Red Rocha,FTW,390,0
1957,Dick Rosenthal,FTW,79,0
1957,Bill Russell*,BOS,649,0
1957,Don Savage,SYR,19,0
1957,Bob Schafer,SYR,66,0
1957,Dolph Schayes*,SYR,1308,0
1957,Dick Schnittker,MNL,351,0
1957,Kenny Sears,NYK,821,0
1957,Paul Seymour,SYR,442,0
1957,Chuck Share,STL,535,0
1957,Bill Sharman*,BOS,1241,0
1957,Ron Shavlik,NYK,22,0
1957,Gene Shue,FTW,710,0
1957,Whitey Skoog,MNL,220,0
1957,Ron Sobie,NYK,442,0
1957,Odie Spears,TOT,38,0
1957,Art Spoelstra,ROC,559,0
1957,Norm Stewart,STL,15,0
1957,Maurice Stokes*,ROC,1249,0
1957,Bill Thieben,FTW,256,0
1957,Lou Tsioropoulos,BOS,256,0
1957,Jim Tucker,SYR,44,0
1957,Jack Twyman*,ROC,1023,0
1957,Bobby Wanzer*,ROC,49,0
1957,Bob Williams,MNL,4,0
1957,George Yardley*,FTW,1273,0
1958,Paul Arizin*,PHW,1229,0
1958,Dick Atha,DET,47,0
1958,Ernie Beck,PHW,683,0
1958,Al Bianchi,SYR,625,0
1958,Doug Bolstorff,DET,5,0
1958,Carl Braun,NYK,1018,0
1958,George Brown,MNL,2,0
1958,Bob Burrow,MNL,70,0
1958,Nat Clifton*,DET,597,0
1958,Jack Coleman,STL,560,0
1958,Ed Conlin,SYR,877,0
1958,Larry Costello,SYR,888,0
1958,Bob Cousy*,BOS,1262,0
1958,Walt Davis,TOT,244,0
1958,Walt Davis,PHW,129,0
1958,Walt Davis,STL,115,0
1958,George Dempsey,PHW,311,0
1958,Corky Devlin,MNL,489,0
1958,Dick Duckett,CIN,158,0
1958,Walter Dukes,DET,796,0
1958,Pat Dunn,PHW,90,0
1958,Bill Ebben,DET,28,0
1958,Bo Erias,MNL,170,0
1958,Ray Felix,NYK,688,0
1958,Ed Fleming,MNL,655,0
1958,Larry Foust,MNL,982,0
1958,Larry Friend,NYK,226,0
1958,Harry Gallatin*,DET,898,0
1958,Dick Garmaker,MNL,988,0
1958,Jack George,PHW,627,0
1958,Tom Gola*,PHW,711,0
1958,Joe Graboski,PHW,1017,0
1958,Richie Guerin*,NYK,973,0
1958,Cliff Hagan*,STL,1135,0
1958,Bob Harrison,SYR,604,0
1958,Tom Heinsohn*,BOS,1226,0
1958,Joe Holup,TOT,278,0
1958,Joe Holup,SYR,57,0
1958,Joe Holup,DET,221,0
1958,Bob Hopkins,SYR,554,0
1958,Bob Houbregs*,DET,137,0
1958,Hot Rod,MNL,548,0
1958,Mel Hutchins,NYK,131,0
1958,McCoy Ingram,MNL,103,0
1958,Neil Johnston*,PHW,1102,0
1958,Sam Jones*,BOS,233,0
1958,Phil Jordon,TOT,467,0
1958,Phil Jordon,NYK,34,0
1958,Phil Jordon,DET,433,0
1958,Billy Kenville,DET,280,0
1958,Red Kerr,SYR,1020,0
1958,George King,CIN,645,0
1958,Jim Krebs,MNL,527,0
1958,Slick Leonard*,MNL,794,0
1958,Earl Lloyd*,SYR,359,0
1958,Jim Loscutoff,BOS,31,0
1958,Clyde Lovellette*,CIN,1540,0
1958,Ed Macauley*,STL,879,0
1958,Tom Marshall,TOT,166,0
1958,Tom Marshall,DET,22,0
1958,Tom Marshall,CIN,144,0
1958,Slater Martin*,STL,768,0
1958,Brendan McCann,NYK,100,0
1958,Dick McGuire*,DET,544,0
1958,Jack McMahon,STL,719,0
1958,Monk Meineke,CIN,351,0
1958,Vern Mikkelsen*,MNL,1070,0
1958,Red Morrison,STL,26,0
1958,Willie Naulls,NYK,1189,0
1958,Jack Nichols,BOS,484,0
1958,Chuck Noble,DET,601,0
1958,Togo Palazzi,SYR,579,0
1958,Med Park,STL,363,0
1958,Worthy Patterson,STL,8,0
1958,Jerry Paulson,CIN,23,0
1958,Jim Paxson,CIN,639,0
1958,Bob Pettit*,STL,1418,0
1958,Andy Phillip*,BOS,273,0
1958,Dave Piontek,CIN,397,0
1958,Ray Radziszewski,PHW,3,0
1958,Frank Ramsey*,BOS,900,0
1958,Richie Regan,CIN,569,0
1958,Dick Ricketts,CIN,664,0
1958,Arnie Risen*,BOS,397,0
1958,Lennie Rosenbluth,PHW,265,0
1958,Bill Russell*,BOS,1032,0
1958,Woody Sauldsberry,PHW,1082,0
1958,Dolph Schayes*,SYR,1458,0
1958,Dick Schnittker,MNL,357,0
1958,Kenny Sears,NYK,1014,0
1958,Frank Selvy,TOT,167,0
1958,Frank Selvy,STL,83,0
1958,Frank Selvy,MNL,84,0
1958,Paul Seymour,SYR,315,0
1958,Chuck Share,STL,545,0
1958,Bill Sharman*,BOS,1297,0
1958,Ron Shavlik,NYK,1,0
1958,Gene Shue,DET,919,0
1958,Ron Sobie,NYK,539,0
1958,Guy Sparrow,NYK,838,0
1958,Art Spoelstra,TOT,419,0
1958,Art Spoelstra,MNL,353,0
1958,Art Spoelstra,NYK,66,0
1958,Maurice Stokes*,CIN,1181,0
1958,Bill Thieben,DET,143,0
1958,Lou Tsioropoulos,BOS,624,0
1958,Jack Twyman*,CIN,1028,0
1958,Charlie Tyra,NYK,490,0
1958,Jim Walsh,PHW,27,0
1958,Win Wilfong,STL,543,0
1958,George Yardley*,DET,1624,0
1959,Paul Arizin*,PHW,1466,0
1959,Elgin Baylor*,MNL,1482,0
1959,Ernie Beck,PHW,418,0
1959,Al Bianchi,SYR,756,0
1959,Jerry Bird,NYK,32,0
1959,Bucky Bockhorn,CIN,771,0
1959,Carl Braun,NYK,684,0
1959,Pete Brennan,NYK,43,0
1959,Barney Cable,DET,126,0
1959,Gene Conley,BOS,262,0
1959,Ed Conlin,TOT,891,0
1959,Ed Conlin,SYR,716,0
1959,Ed Conlin,DET,175,0
1959,Larry Costello,SYR,948,0
1959,Bob Cousy*,BOS,1260,0
1959,Archie Dees,CIN,562,0
1959,George Dempsey,TOT,215,0
1959,George Dempsey,PHW,75,0
1959,George Dempsey,SYR,140,0
1959,Connie Dierking,SYR,290,0
1959,Walter Dukes,DET,904,0
1959,Boo Ellis,MNL,379,0
1959,Wayne Embry*,CIN,702,0
1959,Dick Farley,DET,448,0
1959,Mike Farmer,NYK,498,0
1959,Ray Felix,NYK,700,0
1959,Al Ferrari,STL,385,0
1959,Ed Fleming,MNL,419,0
1959,Larry Foust,MNL,771,0
1959,Dave Gambee,STL,1,0
1959,Dick Garmaker,MNL,885,0
1959,Jack George,TOT,674,0
1959,Jack George,PHW,501,0
1959,Jack George,NYK,173,0
1959,Tom Gola*,PHW,773,0
1959,Joe Graboski,PHW,1116,0
1959,Si Green,TOT,415,0
1959,Si Green,CIN,268,0
1959,Si Green,STL,147,0
1959,Hal Greer*,SYR,679,0
1959,Richie Guerin*,NYK,1046,0
1959,Cliff Hagan*,STL,1417,0
1959,Steve Hamilton,MNL,294,0
1959,Vern Hatton,TOT,418,0
1959,Vern Hatton,CIN,207,0
1959,Vern Hatton,PHW,211,0
1959,Tom Heinsohn*,BOS,1192,0
1959,Joe Holup,DET,580,0
1959,Bob Hopkins,SYR,611,0
1959,Hot Rod,MNL,719,0
1959,Andy Johnson,PHW,466,0
1959,Neil Johnston*,PHW,164,0
1959,K.C. Jones*,BOS,192,0
1959,Sam Jones*,BOS,703,0
1959,Phil Jordon,DET,967,0
1959,Tommy Kearns,SYR,1,0
1959,Red Kerr,SYR,1139,0
1959,Jim Krebs,MNL,679,0
1959,Slick Leonard*,MNL,552,0
1959,Earl Lloyd*,DET,670,0
1959,Jim Loscutoff,BOS,686,0
1959,Clyde Lovellette*,STL,885,0
1959,Ed Macauley*,STL,75,0
1959,Tom Marshall,CIN,79,0
1959,Slater Martin*,STL,706,0
1959,Brendan McCann,NYK,3,0
1959,Johnny McCarthy,CIN,657,0
1959,Dick McGuire*,DET,543,0
1959,Jack McMahon,STL,692,0
1959,Shellie McMillon,DET,289,0
1959,Vern Mikkelsen*,MNL,904,0
1959,Willie Naulls,NYK,1072,0
1959,Chuck Noble,DET,560,0
1959,Togo Palazzi,SYR,612,0
1959,Jim Palmer,CIN,633,0
1959,Med Park,TOT,361,0
1959,Med Park,STL,84,0
1959,Med Park,CIN,277,0
1959,Jack Parr,CIN,307,0
1959,Bob Pettit*,STL,1640,0
1959,Dave Piontek,CIN,813,0
1959,Frank Ramsey*,BOS,1013,0
1959,Hub Reed,STL,317,0
1959,Guy Rodgers*,PHW,535,0
1959,Phil Rollins,TOT,231,0
1959,Phil Rollins,PHW,87,0
1959,Phil Rollins,CIN,144,0
1959,Lennie Rosenbluth,PHW,145,0
1959,Bill Russell*,BOS,997,0
1959,Woody Sauldsberry,PHW,1380,0
1959,Dolph Schayes*,SYR,1304,0
1959,Kenny Sears,NYK,1002,0
1959,Frank Selvy,NYK,605,0
1959,Paul Seymour,SYR,98,0
1959,Chuck Share,STL,381,0
1959,Bill Sharman*,BOS,1377,0
1959,Gene Shue,DET,1197,0
1959,Ron Sobie,NYK,400,0
1959,Guy Sparrow,TOT,406,0
1959,Guy Sparrow,NYK,308,0
1959,Guy Sparrow,PHW,98,0
1959,Larry Staverman,CIN,215,0
1959,Bennie Swain,BOS,244,0
1959,Lou Tsioropoulos,BOS,190,0
1959,Jack Twyman*,CIN,1691,0
1959,Charlie Tyra,NYK,606,0
1959,Win Wilfong,STL,285,0
1959,George Yardley*,TOT,1042,0
1959,George Yardley*,DET,843,0
1959,George Yardley*,SYR,199,0
1960,Gary Alcorn,DET,312,0
1960,Bob Anderegg,NYK,143,0
1960,Paul Arizin*,PHW,1400,0
1960,Dick Barnett,SYR,701,0
1960,Elgin Baylor*,MNL,1781,0
1960,Ernie Beck,PHW,294,0
1960,Whitey Bell,NYK,185,0
